id,name,host_id,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,country,country_code,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,license
1414456,Bed-stuy Royal Room,12863657045,unconfirmed,Wells,Brooklyn,Bedford-Stuyvesant,40.68812,-73.93254,United States,US,TRUE,moderate,Private room,2011,0.0,0.0,10,16,2019-03-27,0.19,4,3,212,N/A,N/A
1415009,SUPER CUTE EAST VILLAGE APARTMENT,62132384851,verified,Dixon,Manhattan,East Village,40.72454,-73.99151,United States,US,TRUE,moderate,Entire home/apt,2006,0.0,0.0,3,24,2019-06-27,0.26,2,1,0,No smoking.   We do allow pets.,N/A
1415561,GREAP STUDIO / 4PPL IN MIDTOWN,5182760229,verified,Myers,Brooklyn,Williamsburg,40.71073,-73.96207,United States,US,FALSE,strict,Private room,2009,0.0,0.0,1,30,2019-06-28,0.33,4,2,339,N/A,N/A
1416113,BEDFORD AV.  ROOM IN WILLIAMSBURG..,78519406470,verified,Robinson,Brooklyn,Williamsburg,40.71028,-73.96128,United States,US,FALSE,strict,Private room,2006,0.0,0.0,2,5,2015-09-07,0.06,3,2,365,N/A,N/A
1416666,Sleep & Wake near Botanical Gardens,6565759063,verified,Sullivan,Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.96131,United States,US,FALSE,strict,Entire home/apt,2011,0.0,0.0,4,115,2019-06-12,1.25,1,1,146,"Please no smoking, pets or candles in the apartment. Thank you.",N/A
1417218,Tranquil in the heart of Brooklyn 2,96318990280,unconfirmed,Williams,Brooklyn,Bedford-Stuyvesant,40.68884,-73.95059,United States,US,FALSE,moderate,Private room,2003,0.0,0.0,5,9,2019-06-25,0.19,1,2,28,No smoking.   We do allow pets.,N/A
1417770,Tranquil in the heart of Brooklyn 1,64034925261,unconfirmed,Nelson,Brooklyn,Bedford-Stuyvesant,40.6865,-73.95372,United States,US,TRUE,flexible,Private room,2012,0.0,0.0,5,45,2019-05-26,0.52,2,2,105,NO SMOKING AND NO PETS ALLOWED!!,N/A
1418323,"Easy, comfortable studio in Midtown",53108860211,unconfirmed,Riley,Manhattan,Midtown,40.75282,-73.97315,United States,US,TRUE,moderate,Entire home/apt,2021,0.0,0.0,365,19,2015-09-08,0.21,3,1,84,N/A,N/A
1418875,Huge luxury 1BR apt near Central Park South(4 ppl),48710168809,verified,Brown,Manhattan,Upper East Side,40.76373,-73.96897,United States,US,TRUE,moderate,Entire home/apt,2011,0.0,0.0,3,5,2018-12-31,0.08,4,1,309,"- Please be quiet in the hallway/stairs late at night - I live in a small apartment building (5 apartments), my neighbors are young professionals (no college students) and are very quiet and polite  so please reciprocate - No overnight guests that are not on the reservation/have not been agreed upon in advance. - No smoking in the apartment, out the window, etc.   -Please be mindful of shutting off lights, air conditioners, etc when not in use/when leaving the apartment. -If you cook please take care of your dishes (you can use the dishwasher).",N/A
1419427,Beautiful brownstone apartment,23167678100,unconfirmed,Chapman,Manhattan,Greenwich Village,40.73388,-73.99452,United States,US,FALSE,strict,Entire home/apt,2014,0.0,0.0,2,203,2019-06-20,2.22,3,1,365,Please observe quiet after 11pm. Please tidy up if you use any dishes. Please no smoking.,N/A
1419979,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,76097964235,verified,Gray,Manhattan,Washington Heights,40.85774,-73.92901,United States,US,TRUE,flexible,Entire home/apt,2007,0.0,0.0,122,20,2018-01-02,0.41,1,1,174,"Please be respectful of our neighbors. No loud parties and music, but have fun!",N/A
1420532,Luxury Designer Downtown Apartment,77720260976,unconfirmed,Anderson,Manhattan,East Village,40.72257,-73.98465,United States,US,TRUE,moderate,Entire home/apt,2019,0.0,0.0,3,49,2018-10-27,0.53,4,1,232,N/A,N/A
1421084,Spacious room on charming block in Greenpoint!,67988523719,verified,Williams,Brooklyn,N/A,40.72723,-73.95728,United States,US,TRUE,strict,Private room,2020,0.0,0.0,4,6,2019-04-21,0.07,3,1,20,N/A,N/A
1421636,"SUNNY, SPACIOUS APT. in  FT. GREENE",19117565420,verified,Morris,Brooklyn,Fort Greene,40.69135,-73.97321,United States,US,TRUE,moderate,Entire home/apt,2009,0.0,0.0,5,7,2017-06-18,0.08,5,1,133,N/A,N/A
1422189,Guest Room in Authentic Williamsburg Factory Loft,32155673666,unconfirmed,Taylor,Brooklyn,Williamsburg,40.70513,-73.95505,United States,US,TRUE,moderate,Private room,2018,0.0,0.0,2,35,2019-06-30,0.38,3,2,17,N/A,N/A
1422741,6 Bedroom Landmark West Village Townhouse,65088602752,unconfirmed,Myers,Manhattan,West Village,40.73301,-74.00268,United States,US,TRUE,flexible,Entire home/apt,2013,0.0,0.0,5,28,2018-09-25,0.31,4,4,287,"Please Note: This unit was just renovated in February 2016 and it comfortably accommodates one to three guests, but up to 4 guests are permitted if you so desire (two guests in the bedroom, 1 guest on the available twin air mattress and 1 guest on the sofa). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattress is deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if so",N/A
1423293,Beautiful bed and bath - Manhattan,30900714667,verified,Barrett,Manhattan,East Harlem,40.79793,-73.93612,United States,US,TRUE,moderate,Private room,2003,0.0,0.0,6,0,,0.0,2,1,349,"We are in a neighborhood where families and people live, so we expect respect to all our rules that imply not disturbing the neighbors around us. We don't allow smoking ( any kind of smoking including cigars, or anything else) in the unit or outside ( meaning at the door). If there is smell of cigarette or any other type of smell in the apartment  such as in bedding, furniture, etc. we will discount the complete security deposit, no exceptions.    Excessive cleaning from misuse of the place will have extra cleaning charges. We don't allow loud music or noise that will bother our neighbors.  We are happy to host people who will treat this unit as an apartment not as a hotel room.  **We are in the city so some noise from the streets, traffic, people, and other noise out of control might be heard but can't have any liability over the noise that might occur.",N/A
1423846,Beautiful Room Near Central Park!,31885898298,unconfirmed,Bailey,Manhattan,Harlem,40.80285,-73.95166,United States,US,TRUE,moderate,Private room,2022,0.0,0.0,2,54,2019-06-24,0.88,2,1,365,N/A,N/A
1424398,Fantastic 1-bedroom basement apt.,60688379967,verified,Carroll,Brooklyn,Bushwick,40.70642,-73.91665,United States,US,TRUE,moderate,Entire home/apt,2017,0.0,0.0,3,115,2019-06-25,1.75,3,2,263,"Please treat this like you would your own home, and be respectful of the space. This is our home too and not just a hotel to make extra money. If you smoke, please do so outside. Having guests over is fine, but be courteous of our neighbours. Please do clean the dishes and leave them inside the dish washer to dry. Don't hesitate to reach out to us if you have any issues!",N/A
1424950,"Private Clinton Hill, Brooklyn Apt",46030051006,verified,Cameron,Brooklyn,Clinton Hill,40.68156,-73.96537,United States,US,FALSE,moderate,Entire home/apt,2011,0.0,0.0,5,6,2019-06-24,0.13,4,1,230,"Please feel free to use anything in the kitchen as needed, but please clean up after yourself. Please don't use metal utensils on the pots/pans as it can scratch the non-stick surface.",N/A
1425502,Charming furnished Studio-Loft,80951994322,unconfirmed,Cameron,Manhattan,Upper East Side,40.77368,-73.95198,United States,US,TRUE,moderate,Entire home/apt,2003,0.0,0.0,15,1,2014-08-31,0.02,1,1,180,Please treat the home like it was your own.  No smoking or pets allowed.,N/A
1426055,Lovely 2 bedroom apartment with backyard access,41475325508,unconfirmed,Carroll,Brooklyn,Bedford-Stuyvesant,40.68631,-73.93702,United States,US,FALSE,flexible,Entire home/apt,2003,0.0,0.0,3,204,2019-06-30,2.31,4,1,27,N/A,N/A
1426607,Nights in White Satin in the Slope,54377094483,unconfirmed,Farrell,Brooklyn,N/A,40.65992,-73.99042,United States,US,FALSE,strict,Entire home/apt,2007,0.0,0.0,180,1,2016-09-01,0.03,4,1,163,N/A,N/A
1427159,"The Carlton, Brooklyn brownstone Duplex w/ garden",78412806115,verified,Higgins,Brooklyn,Prospect Heights,40.67847,-73.97038,United States,US,TRUE,moderate,Entire home/apt,2014,0.0,0.0,3,89,2019-06-23,0.97,1,1,106,N/A,N/A
1427712,Comfortable Manhattanville.,57766746662,unconfirmed,Kelly,Manhattan,Harlem,40.81371,-73.95585,United States,US,TRUE,moderate,Private room,2010,0.0,0.0,6,130,2019-06-02,1.42,2,2,114,N/A,N/A
1428264,Beautiful lrg 1800's syle apt share,36013124438,unconfirmed,Miller,Brooklyn,Greenpoint,40.72868,-73.95835,United States,US,TRUE,moderate,Private room,2016,0.0,0.0,7,15,2019-06-08,0.25,1,3,3,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",N/A
1428816,Location wins for East Village Apt,8770896305,verified,Ferguson,Manhattan,East Village,40.73168,-73.98662,United States,US,TRUE,strict,Entire home/apt,2003,0.0,0.0,30,52,2019-05-13,0.6,1,1,28,Smoke deck out back.,N/A
1429369,Sunny Entire Apt with Romantic Bedroom,23917369415,verified,Ellis,Brooklyn,Prospect-Lefferts Gardens,40.65689,-73.9533,United States,US,FALSE,moderate,Entire home/apt,2005,0.0,0.0,6,58,2017-12-29,0.63,3,1,296,Smoking and drugs are not permitted on the property. Please remove outdoor shoes at the front door.,N/A
1429921,Furnished room for rent - Manhattan,45892225237,verified,Miller,Manhattan,East Harlem,40.7928,-73.93967,United States,US,FALSE,moderate,Private room,2006,0.0,0.0,3,208,2019-06-11,2.32,3,1,34,"We're laid back and don't have too many rules! There is a porch outside if you need to smoke. We like to keep our home neat and hope you help us keep it how you find it!  We do ask that you do not bring guests back. This is a way for us to control who is in our home, and it means a lot to us.  As for noise, just be reasonable. If it's getting late, you know the drill :)",N/A
1430473,Large Room in a Huge NY apartment.,37054240683,verified,Perry,Queens,Astoria,40.77117,-73.91905,United States,US,TRUE,strict,Private room,2012,0.0,0.0,5,3,2017-06-20,0.03,1,1,316,N/A,N/A
1431025,West Village NYC Sun-filled Studio!,44760039195,verified,Gray,Manhattan,West Village,40.73729,-74.00807,United States,US,FALSE,moderate,Entire home/apt,2003,0.0,0.0,30,7,2013-04-21,0.08,5,1,365,No shoes on in the house. My home is 420 friendly yet no cigarettes. You will not have access to a key but you will be able to come and go freely.,N/A
1432130,Huge Apartment!  Amazing View!,51603757074,verified,Tucker,Manhattan,Harlem,40.82977,-73.94071,United States,US,TRUE,flexible,Entire home/apt,N/A,0.0,0.0,3,2,2018-04-10,0.06,4,1,201,No Smoking in the Building.,N/A
1432682,#1 Yellow Block BnB/see at Net Flix Show Stay Here,73096097601,unconfirmed,Wilson,Brooklyn,Bedford-Stuyvesant,40.68492,-73.95489,United States,US,FALSE,strict,Entire home/apt,N/A,0.0,0.0,4,122,2019-07-02,1.37,5,1,323,"Please, No pets No smoking in the building.  Thank-you.",N/A
1433235,Cozy Brownstone Inn I(studio),16901864823,verified,Bailey,Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957,United States,US,TRUE,strict,Entire home/apt,2006,0.0,0.0,3,63,2019-06-18,0.72,2,2,283,No smoking. No pets No visitors Cleaning of rooms & toilets will be down by guest after use and at check out. A surcharge of $50 will be imposed if guests smoke within the property. Sanitary pads are not allowed in the WC. Kitchen utensils are to be cleaned after use always. If you lose the keys $20 surcharge will be imposed for replacement. ,N/A
1433787,Crown Height's Brooklyn Cozy Apt,3051356487,unconfirmed,Edwards,Brooklyn,Crown Heights,40.67392,-73.94662,United States,US,TRUE,moderate,Entire home/apt,2010,0.0,0.0,5,26,2014-10-31,0.28,1,1,365,No Pets. Not smoking please :) ,N/A
1434339,Amazing West Village 2br,93364792971,unconfirmed,Harrison,Manhattan,West Village,40.73879,-74.00425,United States,US,TRUE,moderate,Entire home/apt,2015,0.0,0.0,27,1,2022-05-04,0.01,5,1,365,"1. No additional guests without the expressed written permission of the owner.  This rental offer is for one person. 2.  Never any smoking indoors.   3.  No pets, not even visiting pets are allowed. 4.  Be considerate with television loudness and other noise after 10 pm. 5.  Keep kitchen and common areas clean after use. 6.  Enjoy your stay in our home as our roommate!!",N/A
1435444,Beautiful Private Bedroom - Downstairs,207127826,unconfirmed,Taylor,Manhattan,Harlem,40.80671,-73.95082,United States,US,FALSE,flexible,Private room,2015,0.0,0.0,1,107,2019-06-25,2.38,2,1,253,N/A,N/A
1435996,Kensington/Ditmas Park pied-a-terre,69568692921,unconfirmed,Sullivan,Brooklyn,Kensington,40.6433,-73.97386,United States,US,FALSE,strict,Entire home/apt,2017,0.0,0.0,30,3,2017-07-30,0.05,4,1,108,Absolutely no smoking or pets.,N/A
1436548,QT STUDIO FOR ROMANTIC COUPLES,4057375575,unconfirmed,Gibson,Manhattan,Chinatown,40.71601,-73.99123,United States,US,TRUE,strict,Entire home/apt,2014,0.0,0.0,3,107,2019-05-18,1.17,4,1,365,"There's no cleaning fee, so we'd appreciate relative tidiness.",N/A
1437101,"Own Room & Bath, Sunny Town House, 18"" to Wall St",25100182131,verified,Campbell,Brooklyn,Bedford-Stuyvesant,40.68106,-73.9292,United States,US,TRUE,flexible,Private room,2017,0.0,0.0,3,29,2019-06-25,1.57,5,1,180,No Smoking facility,N/A
1437653,Cozy & Charming Boerum Hill Flat,50065332753,verified,Thompson,Brooklyn,Gowanus,40.68131,-73.98879,United States,US,TRUE,moderate,Entire home/apt,2007,0.0,0.0,6,69,2019-06-21,0.76,3,1,168,"- The price is based on double occupancy. $50. per person per night. - Check prices with host before booking - The price is based on double occupancy $300 per person per week. And $1000 monthly per person. - Single room $64 per night. Weekly, $350. Monthly $1200",N/A
1438205,Park Slope Brooklyn!  Sunny Bedroom.,6972409935,verified,Smith,Brooklyn,Park Slope,40.67264,-73.98136,United States,US,FALSE,strict,Private room,2013,0.0,0.0,3,232,2019-07-06,2.52,4,1,365,N/A,N/A
1438758,One bedroom sharing Bathroom,26184450237,unconfirmed,Harris,Brooklyn,Cypress Hills,40.67889,-73.86404,United States,US,FALSE,flexible,Private room,2012,0.0,0.0,7,0,,0.0,0,1,255,N/A,N/A
1439310,Spacious East Village Apartment,33152345319,verified,Scott,Manhattan,East Village,40.7241,-73.97899,United States,US,TRUE,moderate,Entire home/apt,2017,0.0,0.0,7,24,2018-08-10,0.26,0,2,263,N/A,N/A
1439862,Huge Williamsburg Loft..Perfect for Big Groups!,74128844694,verified,Tucker,Brooklyn,Williamsburg,40.70766,-73.95191,United States,US,TRUE,flexible,Entire home/apt,2005,0.0,0.0,7,0,,0.0,0,2,109,"It is VERY important to me that you respect my belongings. I have lots of art, antiques, knick-knacks, books, fragile items, etc. Feel free to borrow a book as long as you return it in the same condition that you found it! Otherwise, please do not pick up or play with my things, go through my drawers, etc. My things are very loved by me, and most cannot be replaced. There will be ZERO tolerance for disrespect or cruelty towards my cats.",N/A
1440415,Stylish Garden House - Trendy area,8370376679,verified,Turner,Brooklyn,Williamsburg,40.71422,-73.9484,United States,US,TRUE,moderate,Entire home/apt,2020,0.0,0.0,19,5,2016-08-03,0.06,4,2,365,"PARKING Overnight and weekends, you can park on the street right in front of the house (please DO NOT use the neighbor's driveway).  During weekday commuting hours, you can park on Linwood Street.  Street cleaning alternates from one side to the other on Tuesday mornings, so please park on the appropriate side if you're going to leave your car - the signage is good. KITCHEN The occasional coffee mug and pot is fine to leave behind in the sink on your dash to the airport, but we expect that you'll restore dishes and cookware to their originally clean state after use. WIFI The password is basket4210baked NO SMOKING INSIDE Feel free to light up outside, but please dispose of butts properly. QUIET PLEASE The apartment is one of three in the building - the other two are occupied by professional folks who are respectful of their neighbors and the tranquility of the neighborhood.  We expect they'll be treated in kind. HEATING/COOLING Please turn a/c off when not in the apartment. The heat run",N/A
1440967,Hells Kitchen Ground Fl 1-bedroom,37399514747,unconfirmed,Owens,Manhattan,Hell's Kitchen,40.76001,-73.99133,United States,US,TRUE,moderate,Entire home/apt,2004,0.0,0.0,3,10,2019-04-21,0.23,1,1,280,"This is a self-service room.  The common areas are professionally cleaned but please be considerate and clean up after yourselves in common areas - especially after cooking and eating or using the bathroom.  Smoking is allowed outside. No street shoes allowed in the apartment so be sure to bring house slippers. We recycle and have provided the necessary information so that you can too. Reusable containers for storing food and shopping bags for shopping are provided.  Please consider the environment and do not bring plastic bags or plastic wrap into this house. When in doubt, ask me!",N/A
1441519,Pre War Park Slope on Prospect Park,59894613436,unconfirmed,Ryan,Brooklyn,South Slope,40.66441,-73.97974,United States,US,TRUE,flexible,Private room,2021,0.0,0.0,4,36,2018-11-12,0.47,2,2,83,"This is a self-service room.  The common areas are professionally cleaned but please be considerate and clean up after yourself in common areas - especially after cooking and eating or using the bathroom.  No street shoes in the house, por favor, bring slippers. Smoking is allowed outside. We recycle and have provided the necessary information so that you can too. Reusable containers for storing food and shopping bags for shopping are provided.  Please consider the environment and do not bring plastic bags or plastic wrap into this house. When in doubt, ask me!",N/A
1442071,Charming Apt in the Best Location!,49452482862,unconfirmed,Cooper,Manhattan,West Village,40.73362,-74.00923,United States,US,FALSE,moderate,Entire home/apt,2007,0.0,0.0,5,94,2019-06-19,1.1,2,1,365,N/A,N/A
1443176,Amazing 1 bedroom apt with NYC View,3999153076,unconfirmed,Robinson,Manhattan,Chelsea,40.74494,-73.9998,United States,US,FALSE,moderate,Entire home/apt,2021,0.0,0.0,1,63,2018-08-03,0.71,5,1,278,No pets of any kind.  No loud noise after 11 PM.  ,N/A
1443728,Great spacious room by the L train!,12693730711,unconfirmed,Russell,Brooklyn,Bushwick,40.69657,-73.9129,United States,US,TRUE,strict,Private room,2020,0.0,0.0,15,5,2013-09-11,0.06,3,1,316,"Absolutely no smoking inside the house, please! There is ample space to do so outside, but please keep our neighbors happy and dispose of butts properly. Also, please keep energy efficiency in mind and turn climate controls off/down when out as well as lights.",N/A
1444281,Charming Brooklyn Studio,1661930503,verified,Rogers,Brooklyn,Crown Heights,40.67106,-73.95463,United States,US,TRUE,moderate,Entire home/apt,2008,0.0,0.0,3,238,2019-07-02,2.6,5,1,29,N/A,N/A
1444833,Private Room in Brownstone,14940650956,unconfirmed,Stewart,Manhattan,Harlem,40.80748,-73.95589,United States,US,TRUE,moderate,Private room,2004,0.0,0.0,2,101,2015-10-31,1.1,2,1,0,"In order to provide a calm atmosphere for guests, as well as a comfortable and safe environment, the following are the rules of my house. Please be aware of and follow all of them throughout your stay at my home. Most of what follows is common sense or common courtesy. The rules serve to protect you as a guest by helping ensure that the environment you find here is the one that I intended to create.  Please keep in mind:  You will be sharing common areas with me, and the cleanliness of the common areas is more dependent upon all guests cleaning up after themselves than it is upon my cleaning. Most guests do very well in keeping common areas clean!  House rules: Kindly remove shoes upon entering my apartment. I ask this because my hardwood floors are very old, and shoes increase the noise to my elderly downstairs neighbor (who is wonderful, so I do what I can to make life easy for her).  Please try not to drag luggage up the stairs, as it disturbs the other building occupants. Please le",N/A
1445385,Bed Stuy Pride! Welcome to Brooklyn,51013032568,unconfirmed,Moore,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179,United States,US,TRUE,flexible,Entire home/apt,2018,0.0,0.0,3,21,2019-06-24,0.23,4,3,365,N/A,N/A
1445938,Lovely Hell's Kitchen Studio...,91331960557,verified,Scott,Manhattan,Hell's Kitchen,40.76147,-73.99152,United States,US,TRUE,strict,Entire home/apt,2016,0.0,0.0,2,72,2018-07-31,0.82,4,1,125,Respect our place please.,N/A
1446490,HOT SPOT FOR 20 AND 30 SOMETHING'S,79163622425,unconfirmed,Chapman,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921,United States,US,FALSE,flexible,Entire home/apt,2021,0.0,0.0,2,40,2019-06-23,0.68,3,1,57,N/A,N/A
1447042,"Cozy, Clean Cobble Hill Brownstone",97713158436,unconfirmed,Fowler,Brooklyn,Cobble Hill,40.68538,-74.00056,United States,US,FALSE,flexible,Entire home/apt,2004,0.0,0.0,3,103,2017-08-01,1.13,5,1,354,"Quiet Respectful Friendly Clean No smoking of any substance on the property No pets  Leave things as they were found, clean after yourself when checking out",N/A
1447594,Bright Loft Apt w Skylight in Wburg,71967603342,unconfirmed,Roberts,Brooklyn,Williamsburg,40.70839,-73.94289,United States,US,TRUE,moderate,Entire home/apt,2016,0.0,0.0,6,66,2019-05-01,0.72,2,2,266,Keep it clean,N/A
1448147,"Cozy, beautiful doormen studio-",14569612288,unconfirmed,Cunningham,Brooklyn,Fort Greene,40.69018,-73.98107,United States,US,FALSE,flexible,Entire home/apt,2014,0.0,0.0,3,35,2019-06-27,0.4,1,1,226,N/A,N/A
1448699,Carroll Gardens Gem-2BD with Garden,1409816628,verified,Wright,Brooklyn,Carroll Gardens,40.68128,-73.99522,United States,US,TRUE,strict,Entire home/apt,2015,0.0,0.0,31,121,2019-07-01,1.33,5,1,321,Please treat my house as you would treat your own. Be courteous and aware that this is our full time home. Clean basic messes and respect our property,N/A
1449251,Sunny 1BR Center of East Village!,92158790808,unconfirmed,Henderson,Manhattan,East Village,40.72948,-73.98694,United States,US,FALSE,strict,Entire home/apt,2017,0.0,0.0,8,15,2018-08-29,0.19,4,1,30,N/A,N/A
1449804,"2BR in Cobble Hill, Brooklyn, NY",59745688928,verified,Turner,Brooklyn,Carroll Gardens,40.68353,-73.9914,United States,US,FALSE,strict,Entire home/apt,2007,0.0,0.0,2,13,2016-09-05,0.18,1,1,36,We offer 5 star accommodations and expect guest to treat it in that manner.,N/A
1450356,Perfect East Village Apartment,16070608177,unconfirmed,Carroll,Manhattan,East Village,40.72506,-73.98865,United States,US,FALSE,flexible,Entire home/apt,2020,0.0,0.0,2,129,2019-05-11,1.42,1,1,85,"This is a quiet and professional building. Best for quiet, mature, responsible people. There is a no-pet, no-smoking policy.",N/A
1451461,Beautiful SoHo Luxury Apartment,4931559861,unconfirmed,Reed,Manhattan,SoHo,40.7253,-73.99916,United States,US,TRUE,strict,Entire home/apt,2018,0.0,0.0,5,8,2016-11-26,0.11,3,1,69,N/A,N/A
1452013,2 Rooms in Cottage NYC,84679291184,unconfirmed,Phillips,Queens,Long Island City,40.75295,-73.93228,United States,US,FALSE,moderate,Private room,2011,0.0,0.0,2,5,2014-09-09,0.06,2,1,146,"No street shoes in the house, please, but especially not in the bedrooms. Kitchen privileges vary and can be negotiated with length of stay but for shorter stays the kitchen can be used for food storage, occasional light meal prep, eating, and tea and snacks. Check-in and check-out times are flexible all days except Sunday where check-out is by 11 a.m.   Smokers are welcome to smoke outside.",N/A
1452565,Zen Minimalist w/Garden- Bedford L Stop,29585338367,unconfirmed,Thompson,Brooklyn,Greenpoint,40.71947,-73.95252,United States,US,TRUE,flexible,Entire home/apt,2014,0.0,0.0,4,46,2019-06-23,0.52,2,1,139,"This is a self-service room.  The common areas are professionally cleaned but please be considerate and clean up after yourselves in common areas - especially after cooking and eating or using the bathroom.  No street shoes inside, please, so be sure to bring house slippers. Smoking is allowed outside. We recycle and have provided the necessary information so that you can too. Reusable containers for storing food and shopping bags for shopping are provided.  Please consider the environment and do not bring plastic bags or plastic wrap into this house. When in doubt, ask me!",N/A
1453117,Between Two Bridges 2BD -Whole Apt!,54511878308,verified,Holmes,Manhattan,Chinatown,40.71283,-73.99703,United States,US,FALSE,flexible,Entire home/apt,2019,0.0,0.0,30,37,2019-02-16,0.41,1,1,319,"no smoking allowed, leave it how you found it.",N/A
1453670,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,97606947810,unconfirmed,Howard,Manhattan,Upper West Side,40.77338,-73.98887,United States,US,FALSE,strict,Entire home/apt,2017,0.0,0.0,7,14,2019-06-25,0.16,4,1,173,#NAME?,N/A
1454222,Brooklyn Beauty - Large 2 bedroom Apartment,91128869436,unconfirmed,Mason,Brooklyn,Crown Heights,40.67385,-73.94405,United States,US,FALSE,moderate,Entire home/apt,2004,0.0,0.0,5,37,2018-04-15,0.45,1,1,354,N/A,N/A
1454774,"Entire Apartment in Astoria, 15mins from Manhattan",52740503192,unconfirmed,Foster,Queens,Astoria,40.76856,-73.91828,United States,US,TRUE,strict,Entire home/apt,2012,0.0,0.0,5,1,2016-08-30,0.03,1,1,324,5 star treatment is given and expected.,N/A
1455327,Gorgeous pvt room in West Village,55329686510,verified,Ryan,Manhattan,West Village,40.73908,-74.00378,United States,US,FALSE,strict,Private room,2016,0.0,0.0,3,209,2019-07-04,2.38,1,1,351,"Please read the house manual along with the directions... You have plenty of liberty to do as you wish within the space. I will most likely exchange keys in person when arriving. If I'm not around, I'll be confirming the steps to exchange the keys. *As a visitor, if requested by the front desk... you might have to check-in at the lobby counter.",N/A
1455879,1 bedroom apt in Midtown West,49673363488,unconfirmed,Wells,Manhattan,Hell's Kitchen,40.7625,-73.9869,United States,US,FALSE,moderate,Entire home/apt,2006,0.0,0.0,3,4,2018-09-12,0.07,4,1,338,"It is VERY important to me that you respect my belongings. I have lots of art, antiques, knick-knacks, books, fragile items, etc. Feel free to borrow a book as long as you return it in the same condition that you found it! Otherwise, please do not pick up or play with my things, go through my drawers, etc. My things are very loved by me, and most cannot be replaced. There will be ZERO tolerance for disrespect or cruelty towards my daughter or my cats.",N/A
1456431,Sunny and spacious bedroom,76064515603,unconfirmed,Riley,Brooklyn,Bushwick,40.69755,-73.91187,United States,US,FALSE,moderate,Private room,N/A,0.0,0.0,60,17,2019-04-01,0.19,5,2,65,"No smoking  Smoking and the use of marijuana, tobacco or nicotine in any form is not permitted anywhere on the property (inside or out).  Including, but not limited to; Cigarettes, Pipes, E-cigarettes, Cigars, Hookahs, Bidis, Kreteks, Chewing tobacco, Snuff, Snus, Pellets and other candy-like forms of tobacco.  No parties  There should be no more than 4 people sleeping in the apartment unless other arrangements have been made at the time of booking. Please note that the back yard is not intended for use by Airbnb guests. Please remember that we live in the house too.  You will hear us from time to time as we move around and we will hear you as well and that is to be expected (the sound proofing in the house is not great), but please try to keep things quite after 11pm. We have a tan dog named Marco and a black cat named Pana.  They are both very friendly with people, but they don't share well with other animals, so please no pets in the house.",N/A
1456984,Beautiful Spacious One Bedroom,59008360211,verified,Scott,Brooklyn,Crown Heights,40.67335,-73.96,United States,US,FALSE,flexible,Entire home/apt,N/A,0.0,0.0,5,0,,0.0,2,1,294,Guests are allowed 1 other to accompany must checkin if staying the night an additional 20$/ per night charge will be assessed Check out time is 10am  Late checkout is at 12 noon,N/A
1457536,Room next to Columbia Uni.,33576348985,unconfirmed,Hunt,Manhattan,Harlem,40.80497,-73.95146,United States,US,FALSE,flexible,Entire home/apt,N/A,0.0,0.0,1,0,,0.0,4,1,0,"No Smoking,  Respect for other guests and neighbors.  Well behaved children only.  Limit noise after 10pm.  Please do dishes/run dishwasher prior to departure.   Parking is available on Linwood and Gardner streets 24 hours.    No parking is permitted on Centre Place.",N/A
